query,Post ID,Post Content,nickname,link
污染; 2017-12-19; 2017-12-22; 41; 50,77,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380603008/FASevvaan?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,78,		全办公室都呼吸道感染…早上坐个公交一车的人都在咳…这天气哦… //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,比拟随心鳞茎,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,79,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6376779577/FASeuh5lH?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,80,		一到冬天，川内人们活的好辛苦 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,甘心积分煞车,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,81,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6387949826/FASesuVbS?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,82,		怪不得医院里看病的，排成长龙！ //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,娘亲许多0邪说,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,83,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6203241141/FASerDjfr?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,84,		//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,Alex就是砖儿,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,85,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/5816987112/FASerl4qj?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,86,		中央巡视组快回来 成都人民需要你们驻扎！ //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,素鑫貧嘴小青年儿ym,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,87,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6177584465/FASerlEOW?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,88,		高科技盆栽Broto，不需要土壤，也无需担心污染。Broto采用aeroponic技术，可以让花卉不需要土壤也能生存，全靠那些发光二极管来照顾植物，并且配备了一个系统可以显示植物的PH值，湿度，温度和养分。你是否也想弄一个不需要照顾的高科技盆栽呢？ ​		,kelly_z朗达共,//weibo.com/6163184867/FASepfDy1?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,89,		感觉治理造污的产业才是根本。 空气质量一年比一年差了。 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,残障拱形迦叶,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,90,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380959531/FASeoFJ6L?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,91,		一到冬天，川内人们活的好辛苦 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,柔软小溪流w0,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,92,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6300579454/FASeo5Ppo?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,93,		确定打八折？ //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,拖曳表面格调,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,94,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6387952576/FASemjPi6?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,95,		昨晚跑了步，今天嗓子就快废了，呼吸都难受??戒跑 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,时期冲绳移民,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,96,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6374988960/FASelb29T?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,97,		空气质量真的不好我嗓子疼 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,管网踢掉瞎说,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,98,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392062855/FASekzlIG?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,99,		重污染来了。		,点法神经潇洒,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,100,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380959658/FASej6Ndf?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,101,		canmake井田晚安素颜粉，爱心24h晚安素颜粉17年新品 令肤色更白皙、均匀，而且遮盖了不少瑕疵，更嫩滑，睡眠时作保养亦可，时刻保持迷人状态！可于外出前或护肤后使用，护肤同时 美肌，展现彷如泡完温的柔滑肌肤！同时有效隔离空气中刺激物、污染物：如灰尘、雾霾等，避免刺激皮肤！配合清新香味，自然 ​			...展开全文c,猪猪侠的杂货铺zzx,//weibo.com/5861408577/FASee3TIq?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,102,		究竟是公交部分免费还是全部免费，内容里面又没说清楚 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,不将等差水渍,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,103,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392066687/FASee4WUh?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,104,		昨晚跑了步，今天嗓子就快废了，呼吸都难受??戒跑 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,拖曳表面格调,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,105,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6387952576/FASe9EqPM?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,106,		最近天空就是一直雾蒙蒙的。 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,是不是傻水灵灵,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,107,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6361650370/FASe6CjgX?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,108,		【商品】全自动家用滚筒洗衣机清洗剂15袋装原价【18.9元】券后【13.9元】包邮【下单】:网页链接【推荐】超值15袋装，洗衣机除垢，杜绝洗衣污染，添加活性酶，杀菌除垢，去污率达到99%，机型通用，关爱您的您家人的健康，还洗衣槽一个清白！------------------------------ ​		,同心白菜小姐,//weibo.com/2397811553/FASe5clgX?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,109,		能不能把范围说清楚点儿 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,柔情似水你_chatt,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,110,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6339127538/FASdZyNpt?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,111,		//@许我向你看33://@临沂临港环境:#环保资讯# 【山东：要求各相关市高度重视切实做好空气重污染过程应对工作】		,sunshuhua,//weibo.com/3600956903/FAxREkrcy?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,112,#环保资讯# 【山东：要求各相关市高度重视切实做好空气重污染过程应对工作】 12月20日，省重污染天气应急工作小组办公室向济南、青岛、淄博、枣庄、东营、潍坊、济宁、泰安、莱芜、临沂、德州、聊城、滨州、菏泽等14个市人民政府发函，要求各市高度重视重污染天气应对工作，果断采取响应措施，并做好信 ​		...展开全文c,NA,//weibo.com/2762345031/FASdYFtsh?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,113,		md今天一天没有出门看那个天噢，唉 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,五证嬉皮国军,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,114,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6384783905/FASdY9k3R?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,115,		全办公室都呼吸道感染…早上坐个公交一车的人都在咳…这天气哦… //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,开涮白喉涨落,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,116,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6213055491/FASdXc9rQ?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,117,		吓到我 以为是红色 橙色离红色不远了 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,十国一流尾鳍,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,118,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380959731/FASdWAtAS?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,119,		重污染来了。 //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,海龙照料诗词,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,120,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392061384/FASdWiQar?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,121,		诶又是重度污染我这种呼吸道敏感（又忘记买防霾口罩）的人都不敢出门 ​		,嫣大仙人球,//weibo.com/5974722139/FASdUdIlv?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,122,		每次都说几时起，从不告知何时结束，现在限号日绕城都不敢进，生怕没跟上政策 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,圭职场智者,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,123,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6387951688/FASdS9Ccr?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,124,		吓到我 以为是红色 橙色离红色不远了 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,拔罐研制顾家st,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,125,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6384780451/FASdPyhyN?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,126,		中央巡视组快回来 成都人民需要你们驻扎！ //@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,已为售价痛觉,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,127,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380958683/FASdLlFIf?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,128,#大同身边事# 你停了会儿车就把瓜子磕了一地，保护环境当空话了，磕完你走了，留下一地瓜子皮，希望不要来污染大同的环境，素质 ​		,浪也是喜新厌旧,//weibo.com/5039536858/FASdKtC7H?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,129,		昨晚跑了步，今天嗓子就快废了，呼吸都难受??戒跑 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,孙坚proper,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,130,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6405620498/FASdJkCcN?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,131,		【最强排毒食物。吃了皮肤瞬间变好】 环境污染、电脑辐射、不良饮食习惯等都有可能导致人体产生各种生理垃圾，毒素长期在体内堆积，则会引发记忆力减退、面色灰黄、便秘、痔疮等系统疾病。因此，如何排毒成为不少女性关注的健康话题。其实在我们常吃的蔬菜中，就有不少具有解毒功效。 ​		,奇怪落雁胆怯,//weibo.com/6135120280/FASdz0oqp?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,132,		成都空气为什么这么垃圾啊 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,会微笑的光,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,133,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6400934721/FASdxvhyu?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,134,		北方今天吃饺子，“冬至的饺子不冻耳🏻”南方今天吃汤圆，“家家捣米做汤圆，知是明朝冬至天”！今天冬至，婧为圈里的朋友们送上水饺和汤圆，自己擀的好运皮，自己调的健康馅，自己捏的幸福褶，自己搓的汤圆圆，用那没有污染的纯洁水，用心中熊熊燃烧的祝福火焰，咕嘟咕嘟地煮好。愿您吃了水饺 ​			...展开全文c,刘婧Monica,//weibo.com/1865544330/FASdl4UQG?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,135,		小时候，夜里一抬头，就能看见满天星光，特别亮特别漂亮，后来不知道为啥，好久不去外面抬头看天了，也不知道过了多久，我又去看的时候，发现只有黑压压的一片，一点星光也看不见，后来我意识到，随着社会的进步，工业文明的发展，各种污染物的排放，煤炭的燃烧，雾霾，城市的光污染等等等等，跟这些都 ​			...展开全文c,麻辣蛋儿,//weibo.com/1327902325/FASdinQuP?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,136,#圣诞老人边伯贤#  #边伯贤# 一边跳舞一边气息自然稳稳的边主唱！话说boomerang真的是我最喜欢听他唱的live之一！@baekhyunee7 cr.beunknown【baekhyunee7】【边伯贤壁纸无水印】【边伯贤图片】【伯贤 solo】【边伯贤腹肌】【伯贤ins】			...展开全文c,Lollybaek,//weibo.com/3968141799/FASd1C4rv?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,137,#城城小贴士# 12月24日零时起，我市将启动重污染天气橙色预警。预警期间，小伙伴们可以这样做：①儿童、老年人和呼吸道、心脑血管病及其他慢性疾病患者尽量留在室内，确需外出采取防护措施；②尽量乘坐公共交通工具或电动汽车等方式出行；③减少涂料、油漆、溶剂等含挥发性有机物的原材料及产品使用； ​			...展开全文c,成都城市管理,//weibo.com/3273385507/FAScCt02Q?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,138,		康婷公司宣润茶：此茶精选地道原料，将植物与茶叶复配组合，色纯味清香，口感纯正，是特有的健康茶饮。新产品“宣润茶”配料基本都是归肺经，对肺有良好的清肺润肺保健调理作用，在当下大气污染、雾霾盛行的大环境里康婷这款产品的上市确实给我们带来不小的惊喜，康婷的另一款产品清轻茶与这款宣润茶 ​			...展开全文c,錯過那一季花开7,//weibo.com/5852245386/FAScdlWHL?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,139,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​			...展开全文c,最IN成都,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,140,#郑州，一目了然##蔚蓝地图# 2017年12月22日郑州空气质量观察：今日18:00AQI市均值142，空气质量轻度污染！@环保部发布@菊浓@鹏翔绿城@绿色郑州@郑州市城市管理局@蔚蓝地图@威威一笑看郑州@公众环境马军@中国环境新闻@中国城市污染排行@人民环保 @微言环保@九穗禾@邹毅的邹@索菲特国际饭店-郑州  ​​			...展开全文c,河南绿色中原,//weibo.com/2281887231/FASbwcGDd?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,141,无论用任何产品清洁是第一步——————————————不做深度清洁，皮肤只能吸收保养品的20％，您花1000块钱买的精华液，只剩下200块钱的功效，如果定期深度清洁，经常给毛孔洗澡，吸收率达到90％以上[得意][得意]。 空气中细微污染颗粒每时每刻在侵蚀着我们，会使肌肤不通透，干燥、 ​			...展开全文c,还颜膏芙拉儿,//weibo.com/5366909440/FASbnF0cw?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,142,"晚读宝贝辛福密码:我是一个葆婴妈妈（365天计划第22天）爱看车流的""铅宝宝""给秋季腹泻的孩子支个""锌招""铅是具有神经毒性的重金属，儿童血脑屏障尚未发育完全，吸入或吃进去的铅比成人更容易进入脑组织，长时间即使是低水平的铅污染，都会损害神经网络的早期形成和后期的发 ​			...展开全文c",刘起英8946,//weibo.com/6413863358/FASbma2XN?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,143,		窗含西岭千秋雪。来成都这么多回，一直想打卡西岭雪山。今儿终于鼓足勇气冬天来蓉，却遇上重度环境污染。一大早城市仿佛就被沉浸在大烟囱里。迫不及待往雪山赶，以为会有蓝天白云和雪山，结果山上天气骤变，仿佛要准备下暴雪般。没看到风景如画的景色，却赶上了旺季之前的最后一次滑雪优惠，88块钱一个 ​			...展开全文c,蜗牛小元子,//weibo.com/1676037363/FASbjxCep?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,144,#内江微分享# 【印度政府出奇招：治雾霾用“大炮”！】在印度首都新德里，空气质量一直是个令人头疼的问题。最近，新德里当地政府利用一种“抗雾霾枪”，希望可以缓解这里的空气污染问题。“抗雾霾枪”，外形像是一口大炮。枪内装的不是子弹，而是雾化水，新德里政府希望用雾化水来降低这里的空气污染 ​			...展开全文c,我在内江等你,//weibo.com/5460948276/FASbbe5sG?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,145,DHV至润无暇气垫cc霜三大昂贵核心成分1辣木籽提取物富含植物活性肽和抗氧化物有效提升抗污染能力净化肌肤污染物，强化肌肤屏障让肌肤恢复纯净、透彻、有华活力			...展开全文c,DHV实力共赢43647,//weibo.com/6297890689/FASaOsQhL?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,146,		最近很多宝宝都生病了，还有很多是反复生病，作为父母第一时间的反应，就是给孩子吃药，打针，挂吊瓶，不知道爸爸妈妈有没有想过，孩子们为什么会反复生病现在大环境不好，空气污染，水污染，添加剂，食物营养素严重下滑等等很多原因，有些是我们无力去改变现状的。			...展开全文c,陈泓均8527,//weibo.com/2520705231/FASakAcgv?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 41; 50,147,#临汾身边事#【临汾市继续维持重污染天气橙色预警（二级）】根据山西省大气污染防治工作领导组办公室《应对重污染天气调度令》([2017]第14号)，我省将出现持续的重污染天气过程，要求各市在12月21日12时—12月27日24时期间采取不低于橙色预警级别的应急减排措施。经市重污染天气应急指挥部研究，决定12 ​			...展开全文c,临汾热点,//weibo.com/5833103054/FAS8M0LRW?refer_flag=1001030103_
